en,fr,it,de,es,ko,kana
Aloraichium Z,Aloraïzélite,Aloraicium Z,A-Raichunium Z,Alo-Raistal Z,알로라이Z,アロライＺ
Snorlium Z,Ronflézélite,Snorlactium Z,Relaxonium Z,Snorlastal Z,잠만보Z,カビゴンＺ
Eevium Z,Évolizélite,Eevium Z,Evolium Z,Eeveestal Z,이브이Z,イーブイＺ
Mewnium Z,Mewzélite,Mewnium Z,Mewnium Z,Mewstal Z,뮤Z,ミュウＺ
Normalium Z,Normazélite,Normium Z,Normium Z,Normastal Z,노말Z,ノーマルＺ
Firium Z,Pyrozélite,Pirium Z,Pyrium Z,Pirostal Z,불꽃Z,ホノオＺ
Waterium Z,Aquazélite,Idrium Z,Aquium Z,Hidrostal Z,물Z,ミズＺ
Electrium Z,Voltazélite,Electrium Z,Voltium Z,Electrostal Z,전기Z,デンキＺ
Grassium Z,Florazélite,Herbium Z,Botanium Z,Fitostal Z,풀Z,クサＺ
Icium Z,Cryozélite,Glacium Z,Glacium Z,Criostal Z,얼음Z,コオリＺ
Fightinium Z,Combazélite,Luctium Z,Battalium Z,Lizastal Z,격투Z,カクトウＺ
Poisonium Z,Toxizélite,Venenium Z,Toxium Z,Toxistal Z,독Z,ドクＺ
Groundium Z,Terrazélite,Terrium Z,Terrium Z,Geostal Z,땅Z,ジメンＺ
Flyinium Z,Aérozélite,Volantium Z,Aerium Z,Aerostal Z,비행Z,ヒコウＺ
Psychium Z,Psychézélite,Psichium Z,Psium Z,Psicostal Z,에스퍼Z,エスパーＺ
Buginium Z,Insectozélite,Insectium Z,Insectium Z,Insectostal Z,벌레Z,ムシＺ
Rockium Z,Rocazélite,Petrium Z,Petrium Z,Litostal Z,바위Z,イワＺ
Ghostium Z,Spectrozélite,Spectrium Z,Phantomium Z,Espectrostal Z,고스트Z,ゴーストＺ
Dragonium Z,Dracozélite,Draconium Z,Dracium Z,Dracostal Z,드래곤Z,ドラゴンＺ
Darkinium Z,Ténébrozélite,Obscurium Z,Noctium Z,Nictostal Z,악Z,アクＺ
Steelium Z,Métallozélite,Metallium Z,Metallium Z,Metalostal Z,강철Z,ハガネＺ
Fairium Z,Nymphézélite,Follectium Z,Sylphium Z,Feeristal Z,페어리Z,フェアリーＺ
Pikanium Z,Pikazélite,Pikacium Z,Pikachium Z,Pikastal Z,피카츄Z,ピカチュウＺ
Decidium Z,Archézélite,Deciduenium Z,Silvarronium Z,Dueyestal Z,모크나이퍼Z,ジュナイパーＺ
Incinium Z,Félinozélite,Incineronium Z,Fuegronium Z,Incinostal Z,어흥염Z,ガオガエンＺ
Primarium Z,Oratozélite,Primarinium Z,Primarenium Z,Primastal Z,누리레느Z,アシレーヌＺ
Tapunium Z,Tokozélite,Tapium Z,Kapium Z,Tapistal Z,카푸Z,カプＺ
Marshadium Z,Marshadozélite,Marshadium Z,Marshadownium Z,Marshastal Z,마샤도Z,マーシャドーＺ
Aloraichium Z,Aloraïzélite,Aloraicium Z,A-Raichunium Z,Alo-Raistal Z,알로라이Z,アロライＺ
Snorlium Z,Ronflézélite,Snorlactium Z,Relaxonium Z,Snorlastal Z,잠만보Z,カビゴンＺ
Eevium Z,Évolizélite,Eevium Z,Evolium Z,Eeveestal Z,이브이Z,イーブイＺ
Mewnium Z,Mewzélite,Mewnium Z,Mewnium Z,Mewstal Z,뮤Z,ミュウＺ
Pikashunium Z,Pikachazélite,Ashpikacium Z,Ash-Pikachium Z,Ash-Pikastal Z,지우피카Z,サトピカＺ
Pikashunium Z,Pikachazélite,Ashpikacium Z,Ash-Pikachium Z,Ash-Pikastal Z,지우피카Z,サトピカＺ
???,Raifort,???,???,(?),???,？？？
???,Sauce au Wasabi,???,???,(?),???,？？？
???,Cresson,???,???,(?),???,？？？
???,Basilic,???,???,(?),???,？？？
Forage Bag,Sac Ingrédients,Portaingredienti,Zutatenbeutel,Zurrón,재료주머니,ざいりょうぶくろ
Fishing Rod,Pièce de Mordudor,Amo,Angel,Caña,낚싯대,つりざお
Professor’s Mask,Masque du Prof,Maschera Prof.,Maske des Profs,Máscara Profesor,박사의복면,はかせのふくめん
Festival Ticket,Festicket,Festicket,Festival-Ticket,Festicupón,페스티켓,フェスチケット
Sparkling Stone,Gemme Lumière,Pietra lucente,Glitzerstein,Piedra Brillante,빛나는돌,かがやくいし
Adrenaline Orb,Orbe Frousse,Fifasfera,Zitterorb,Nerviosfera,주눅구슬,ビビリだま
Zygarde Cube,Boîte Zygarde,Teca Zygarde,Zygarde-Würfel,Arca de Zygarde,지가르데큐브,ジガルデキューブ
???,Poivron Jaune,???,???,(?),???,？？？
Ice Stone,Pierre Glace,Pietragelo,Eisstein,Piedra Hielo,얼음의돌,こおりのいし
Ride Pager,Appel-Monture,Chiamapassaggio,PokéMobil-Funk,Buscamontura,라이드기어,ライドギア
Beast Ball,Ultra Ball,UC Ball,Ultraball,Ente Ball,울트라볼,ウルトラボール
Big Malasada,Malasada Maxi,Malasada maxi,Maxi-Malasada,Malasada Maxi,큰 말라사다,おおきいマラサダ
Red Nectar,Nectar Rouge,Nettare rosso,Roter Nektar,Néctar Rojo,다홍꿀,くれないのミツ
Yellow Nectar,Nectar Jaune,Nettare giallo,Gelber Nektar,Néctar Amarillo,진노랑꿀,やまぶきのミツ
Pink Nectar,Nectar Rose,Nettare rosa,Rosa Nektar,Néctar Rosa,연분홍꿀,うすもものミツ
Purple Nectar,Nectar Mauve,Nettare viola,Purpurner Nektar,Néctar Violeta,보라꿀,むらさきのミツ
Sun Flute,Flûte du Soleil,Flauto solare,Sonnenflöte,Flauta Solar,태양의피리,たいようのふえ
Moon Flute,Flûte de la Lune,Flauto lunare,Mondflöte,Flauta Lunar,달의피리,つきのふえ
???,Avocat,???,???,(?),???,？？？
Enigmatic Card,Message Mystère,Lettera segreta,Seltsame Karte,Nota Intrigante,괴상한카드,あやしいカード
Silver Razz Berry,Baie Framby argentée,Baccalampon argentata,Silberne Himmihbeere,Baya Frambu Plateada,은 라즈열매,ぎんのズリのみ
Golden Razz Berry,Baie Framby dorée,Baccalampon dorata,Goldene Himmihbeere,Baya Frambu Dorada,황금 라즈열매,きんのズリのみ
Silver Nanab Berry,Baie Nanab argentée,Baccabana argentata,Silberne Nanabbeere,Baya Latano Plateada,은 나나열매,ぎんのナナのみ
Golden Nanab Berry,Baie Nanab dorée,Baccabana dorata,Goldene Nanabbeere,Baya Latano Dorada,황금 나나열매,きんのナナのみ
Silver Pinap Berry,Baie Nanana argentée,Baccananas argentata,Silberne Sananabeere,Baya Pinia Plateada,은 파인열매,ぎんのパイルのみ
Golden Pinap Berry,Baie Nanana dorée,Baccananas dorata,Goldene Sananabeere,Baya Pinia Dorada,황금 파인열매,きんのパイルのみ
???,Bacon,???,???,(?),???,？？？
???,Jambon Blanc,???,???,(?),???,？？？
???,Jambon Cru,???,???,(?),???,？？？
???,Chorizo Grillé,???,???,(?),???,？？？
???,Saucisse aux Herbes,???,???,(?),???,？？？
Secret Key,Clé Secrète,Chiave segreta,Geheimschlüssel,Llave Secreta,비밀의열쇠,ひみつのカギ
S.S. Ticket,Passe Bateau,Biglietto nave,Bootsticket,Ticket del Barco,승선티켓,ふねのチケット
Silph Scope,Scope Sylphe,Spettrosonda,Silph Scope,Visor Silph,실프스코프,シルフスコープ
Parcel,Colis,Pacco,Paket,Paquete,전해줄물건,おとどけもの
Card Key,Carte Magnétique,Apriporta,Schlüsselkarte,Llave Magnética,카드키,カードキー
Gold Teeth,Dentier en Or,Denti d’oro,Goldenes Gebiss,Dentadura de Oro,금틀니,きんのいれば
Lift Key,Clé Ascenseur,Chiave ascensore,Aufzugsschlüssel,Llave Ascensor,엘리베이터열쇠,エレベータのカギ
Terrain Extender,Champ’Duit,Fissacampo,Feldbeschichtung,Cubresuelos,그라운드코트,グランドコート
Protective Pads,Pare-Effet,Smorzaurti,Schutzpolster,Paracontacto,방호패드,ぼうごパット
Electric Seed,Graine Électrik,Elettroseme,Elektro-Samen,Semilla Electro,일렉트릭시드,エレキシード
Psychic Seed,Graine Psychique,Psicoseme,Psycho-Samen,Semilla Psique,사이코시드,サイコシード
Misty Seed,Graine Brume,Nebbiaseme,Nebel-Samen,Semilla Bruma,미스트시드,ミストシード
Grassy Seed,Graine Herbe,Erbaseme,Gras-Samen,Semilla Hierba,그래스시드,グラスシード
Stretchy Spring,Ressort Détendu,Molla elastica,Spiralfeder,Muelle Estirado,늘어난용수철,のびたバネ
Chalky Stone,Craie,Gessetto,Kreidestein,Tiza,초크돌,チョークいし
Marble,Bille,Biglia,Glasmurmel,Canica,유리구슬,ビーだま
Lone Earring,Boucle d’Oreille,Orecchino,Ohrring,Pendiente,한쪽귀고리,かたっぽピアス
Beach Glass,Galet de Verre,Vetro marino,Strandscherbe,Cristal Marino,바닷가유리,うみべのガラス
Gold Leaf,Feuille Dorée,Fogliadoro,Goldblatt,Hoja de Oro,금빛잎사귀,きんのはっぱ
Silver Leaf,Feuille Argentée,Fogliargento,Silberblatt,Hoja de Plata,은빛잎사귀,ぎんのはっぱ
Polished Mud Ball,Boulette de Boue,Pallina di fango,Glanzkugel,Bola de Arcilla,반짝반짝경단,ピカピカだんご
Tropical Shell,Coquille du Sud,Tropiconchiglia,Tropenmuschel,Concha Tropical,트로피컬조개껍질,なんごくかいがら
Leaf Letter,Lettre Végétale,Foglialettera,Blattbrief,Hoja Escrita,나뭇잎편지,このはのおてがみ
Leaf Letter,Lettre Végétale,Foglialettera,Blattbrief,Hoja Escrita,나뭇잎편지,このはのおてがみ
Small Bouquet,Petit Bouquet,Bouquet,Ministrauß,Ramo Pequeño,작은꽃다발,ちいさなはなたば
???,Steak Haché,???,???,(?),???,？？？
???,Bâtonnet de Craparoi,???,???,(?),???,？？？
???,Filet Fumé,???,???,(?),???,？？？
Lure,Parfum,Profumo invito,Lockparfüm,Colonia,벌레유인코롱,むしよせコロン
Super Lure,Super Parfum,Superprofumo,Super-Lockparfüm,Supercolonia,실버코롱,シルバーコロン
Max Lure,Parfum Max,Profumo Max,Top-Lockparfüm,Colonia Máxima,골드코롱,ゴールドコロン
Pewter Crunchies,Crok’Argenta,Plumbeosalatini,Marmoria-Kräcker,Rokikos,회색강정,ニビあられ
Fighting Memory,ROM Combat,ROM Lotta,Kampf-Disc,Disco Lucha,파이팅메모리,ファイトメモリ
Flying Memory,ROM Vol,ROM Volante,Flug-Disc,Disco Volador,플라잉메모리,フライングメモリ
Poison Memory,ROM Poison,ROM Veleno,Gift-Disc,Disco Veneno,포이즌메모리,ポイズンメモリ
Ground Memory,ROM Sol,ROM Terra,Boden-Disc,Disco Tierra,그라운드메모리,グラウンドメモリ
Rock Memory,ROM Roche,ROM Roccia,Gesteins-Disc,Disco Roca,락메모리,ロックメモリ
Bug Memory,ROM Insecte,ROM Coleottero,Käfer-Disc,Disco Bicho,버그메모리,バグメモリ
Ghost Memory,ROM Spectre,ROM Spettro,Geister-Disc,Disco Fantasma,고스트메모리,ゴーストメモリ
Steel Memory,ROM Acier,ROM Acciaio,Stahl-Disc,Disco Acero,스틸메모리,スチールメモリ
Fire Memory,ROM Feu,ROM Fuoco,Feuer-Disc,Disco Fuego,파이어메모리,ファイヤーメモリ
Water Memory,ROM Eau,ROM Acqua,Wasser-Disc,Disco Agua,워터메모리,ウオーターメモリ
Grass Memory,ROM Plante,ROM Erba,Pflanzen-Disc,Disco Planta,그래스메모리,グラスメモリ
Electric Memory,ROM Électrik,ROM Elettro,Elektro-Disc,Disco Eléctrico,일렉트릭메모리,エレクトロメモリ
Psychic Memory,ROM Psy,ROM Psico,Psycho-Disc,Disco Psíquico,사이킥메모리,サイキックメモリ
Ice Memory,ROM Glace,ROM Ghiaccio,Eis-Disc,Disco Hielo,아이스메모리,アイスメモリ
Dragon Memory,ROM Dragon,ROM Drago,Drachen-Disc,Disco Dragón,드래곤메모리,ドラゴンメモリ
Dark Memory,ROM Ténèbres,ROM Buio,Unlicht-Disc,Disco Siniestro,다크메모리,ダークメモリ
Fairy Memory,ROM Fée,ROM Folletto,Feen-Disc,Disco Hada,페어리메모리,フェアリーメモリ
TMXX,Filet Frit,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,Œuf,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,Tortilla,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,Tofu,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,Riz,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,Nouilles,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,Plume Ball,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
TMXX,CTXX,MTXX,TMXX,MTXX,기술머신XX,わざマシンXX
